loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,model
0.3946802616119385,0.8860676884651184,0.25190362334251404,0.9287499785423279,Mini-Batch SGD With Dropout Rate = 0.5
0.3557492792606354,0.89822918176651,0.22909502685070038,0.934583306312561,Mini-Batch SGD With Dropout Rate = 0.5
0.3291144371032715,0.9069530963897705,0.21848376095294952,0.9363541603088379,Mini-Batch SGD With Dropout Rate = 0.5
0.3042917847633362,0.9129166603088379,0.20198658108711243,0.9428125023841858,Mini-Batch SGD With Dropout Rate = 0.5
0.28215470910072327,0.9207291603088379,0.1916496455669403,0.9454166889190674,Mini-Batch SGD With Dropout Rate = 0.5
0.27160996198654175,0.9229426980018616,0.1804865151643753,0.9492708444595337,Mini-Batch SGD With Dropout Rate = 0.5
0.2550830841064453,0.927161455154419,0.17333057522773743,0.949791669845581,Mini-Batch SGD With Dropout Rate = 0.5
0.2372310608625412,0.9326822757720947,0.1653272658586502,0.9523958563804626,Mini-Batch SGD With Dropout Rate = 0.5
0.23018793761730194,0.9343228936195374,0.15854957699775696,0.9536458253860474,Mini-Batch SGD With Dropout Rate = 0.5
0.2170446813106537,0.9378125071525574,0.153551384806633,0.9553124904632568,Mini-Batch SGD With Dropout Rate = 0.5
0.2106374055147171,0.9394270777702332,0.14846692979335785,0.956458330154419,Mini-Batch SGD With Dropout Rate = 0.5
0.1985669583082199,0.9446094036102295,0.14272305369377136,0.9589583277702332,Mini-Batch SGD With Dropout Rate = 0.5
0.19017702341079712,0.9464583396911621,0.1387823075056076,0.9595833420753479,Mini-Batch SGD With Dropout Rate = 0.5
0.1832743138074875,0.9473437666893005,0.13405995070934296,0.9605208039283752,Mini-Batch SGD With Dropout Rate = 0.5
0.17710065841674805,0.9507031440734863,0.13279108703136444,0.9613541960716248,Mini-Batch SGD With Dropout Rate = 0.5
0.17238636314868927,0.9513021111488342,0.1283293217420578,0.96114581823349,Mini-Batch SGD With Dropout Rate = 0.5
0.16273380815982819,0.9546093940734863,0.12685492634773254,0.9612500071525574,Mini-Batch SGD With Dropout Rate = 0.5
0.1590021252632141,0.9554166793823242,0.12120983004570007,0.9644791483879089,Mini-Batch SGD With Dropout Rate = 0.5
0.15371446311473846,0.956041693687439,0.11800149083137512,0.9661458134651184,Mini-Batch SGD With Dropout Rate = 0.5
0.1463553011417389,0.9572135210037231,0.11646377295255661,0.9653124809265137,Mini-Batch SGD With Dropout Rate = 0.5
0.14039748907089233,0.9598437547683716,0.11489907652139664,0.9666666388511658,Mini-Batch SGD With Dropout Rate = 0.5
0.1364888846874237,0.9616405963897705,0.11278596520423889,0.9655208587646484,Mini-Batch SGD With Dropout Rate = 0.5
0.13593348860740662,0.961510419845581,0.11176501214504242,0.9665625095367432,Mini-Batch SGD With Dropout Rate = 0.5
0.1295817792415619,0.9626041650772095,0.10823104530572891,0.9677083492279053,Mini-Batch SGD With Dropout Rate = 0.5
0.12666183710098267,0.9632552266120911,0.10788869112730026,0.9679166674613953,Mini-Batch SGD With Dropout Rate = 0.5
0.12350929528474808,0.9645312428474426,0.10538717359304428,0.9692708253860474,Mini-Batch SGD With Dropout Rate = 0.5
0.11943010985851288,0.9666666388511658,0.10398450493812561,0.9690625071525574,Mini-Batch SGD With Dropout Rate = 0.5
0.11619744449853897,0.9666926860809326,0.10373786836862564,0.9690625071525574,Mini-Batch SGD With Dropout Rate = 0.5
0.11294073611497879,0.967786431312561,0.10156070441007614,0.9706249833106995,Mini-Batch SGD With Dropout Rate = 0.5
0.10863475501537323,0.9691666960716248,0.09943051636219025,0.9703124761581421,Mini-Batch SGD With Dropout Rate = 0.5
0.10476399213075638,0.9706770777702332,0.09966534376144409,0.9705208539962769,Mini-Batch SGD With Dropout Rate = 0.5
0.10378076881170273,0.9702864289283752,0.0985882356762886,0.9705208539962769,Mini-Batch SGD With Dropout Rate = 0.5
0.09888985008001328,0.9723697900772095,0.09700877219438553,0.9714583158493042,Mini-Batch SGD With Dropout Rate = 0.5
0.0969914048910141,0.9728124737739563,0.09619532525539398,0.9715625047683716,Mini-Batch SGD With Dropout Rate = 0.5
0.09430599212646484,0.9733333587646484,0.09552953392267227,0.9719791412353516,Mini-Batch SGD With Dropout Rate = 0.5
0.09505343437194824,0.9722395539283752,0.09622770547866821,0.971666693687439,Mini-Batch SGD With Dropout Rate = 0.5
0.0907149538397789,0.9749479293823242,0.09369067847728729,0.9729166626930237,Mini-Batch SGD With Dropout Rate = 0.5
0.086873359978199,0.9752864837646484,0.09300796687602997,0.9728124737739563,Mini-Batch SGD With Dropout Rate = 0.5
0.0853082612156868,0.9753124713897705,0.09282315522432327,0.9731249809265137,Mini-Batch SGD With Dropout Rate = 0.5
0.08453535288572311,0.9758853912353516,0.09228979796171188,0.9731249809265137,Mini-Batch SGD With Dropout Rate = 0.5
0.08135638386011124,0.9762760400772095,0.0940377339720726,0.9728124737739563,Mini-Batch SGD With Dropout Rate = 0.5
0.07794728130102158,0.9773176908493042,0.09230630099773407,0.9725000262260437,Mini-Batch SGD With Dropout Rate = 0.5
0.07797134667634964,0.9771093726158142,0.091400645673275,0.9729166626930237,Mini-Batch SGD With Dropout Rate = 0.5
0.07622881233692169,0.9779166579246521,0.09044279158115387,0.9731249809265137,Mini-Batch SGD With Dropout Rate = 0.5
0.07398111373186111,0.9794010519981384,0.09171324968338013,0.9733333587646484,Mini-Batch SGD With Dropout Rate = 0.5
0.07388431578874588,0.9784114360809326,0.09104114025831223,0.971875011920929,Mini-Batch SGD With Dropout Rate = 0.5
0.0701504722237587,0.9801301956176758,0.09018659591674805,0.973437488079071,Mini-Batch SGD With Dropout Rate = 0.5
0.44657623767852783,0.8754426836967468,0.24844197928905487,0.9323958158493042,Mini-Batch SGD With Batch Normalization
0.23013600707054138,0.9359114766120911,0.1865052729845047,0.9481250047683716,Mini-Batch SGD With Batch Normalization
0.17770348489284515,0.9495573043823242,0.15970392525196075,0.9553124904632568,Mini-Batch SGD With Batch Normalization
0.14550518989562988,0.9590885639190674,0.13861551880836487,0.9606249928474426,Mini-Batch SGD With Batch Normalization
0.12408760190010071,0.9646093845367432,0.13079430162906647,0.9617708325386047,Mini-Batch SGD With Batch Normalization
0.1067691445350647,0.9694791436195374,0.12501412630081177,0.9634374976158142,Mini-Batch SGD With Batch Normalization
0.09182079136371613,0.9742968678474426,0.11113590002059937,0.96854168176651,Mini-Batch SGD With Batch Normalization
0.08205053210258484,0.9766145944595337,0.10811413824558258,0.9684374928474426,Mini-Batch SGD With Batch Normalization
0.07129921764135361,0.9802343845367432,0.10519333183765411,0.9688541889190674,Mini-Batch SGD With Batch Normalization
0.0643496885895729,0.9821875095367432,0.10041572153568268,0.9705208539962769,Mini-Batch SGD With Batch Normalization
0.057424187660217285,0.9842968583106995,0.10447562485933304,0.9682291746139526,Mini-Batch SGD With Batch Normalization
0.05057603120803833,0.9864323139190674,0.09990984946489334,0.9705208539962769,Mini-Batch SGD With Batch Normalization
0.04576359689235687,0.9881770610809326,0.10789252072572708,0.9688541889190674,Mini-Batch SGD With Batch Normalization
0.040505826473236084,0.9897395968437195,0.09694214165210724,0.9710416793823242,Mini-Batch SGD With Batch Normalization
0.03769233450293541,0.9905208349227905,0.09669395536184311,0.9723958373069763,Mini-Batch SGD With Batch Normalization
0.03254628926515579,0.9917187690734863,0.0960029736161232,0.9717708230018616,Mini-Batch SGD With Batch Normalization
0.029945338144898415,0.9928385615348816,0.10156378149986267,0.9708333611488342,Mini-Batch SGD With Batch Normalization
0.028473295271396637,0.9928646087646484,0.09470308572053909,0.9733333587646484,Mini-Batch SGD With Batch Normalization
0.024747515097260475,0.9941927194595337,0.09722525626420975,0.9733333587646484,Mini-Batch SGD With Batch Normalization
0.022378742694854736,0.9948177337646484,0.09430345892906189,0.9738541841506958,Mini-Batch SGD With Batch Normalization
0.02003028243780136,0.9957291483879089,0.09418150037527084,0.9739583134651184,Mini-Batch SGD With Batch Normalization
0.019437294453382492,0.9960156083106995,0.09336668998003006,0.9745833277702332,Mini-Batch SGD With Batch Normalization
0.01712942123413086,0.9965104460716248,0.09759657084941864,0.9729166626930237,Mini-Batch SGD With Batch Normalization
0.015945635735988617,0.9966927170753479,0.09603036195039749,0.9745833277702332,Mini-Batch SGD With Batch Normalization
0.01514513324946165,0.9972916841506958,0.09720689058303833,0.9725000262260437,Mini-Batch SGD With Batch Normalization
0.013912145048379898,0.9975000023841858,0.09550032764673233,0.973437488079071,Mini-Batch SGD With Batch Normalization
0.013081807643175125,0.9976562261581421,0.09921440482139587,0.9727083444595337,Mini-Batch SGD With Batch Normalization
0.012304786592721939,0.9977343678474426,0.09850949794054031,0.9731249809265137,Mini-Batch SGD With Batch Normalization
0.010709337890148163,0.9984114766120911,0.09491580724716187,0.9743750095367432,Mini-Batch SGD With Batch Normalization
0.010641301050782204,0.9982291460037231,0.10050491988658905,0.9737499952316284,Mini-Batch SGD With Batch Normalization
0.010082109831273556,0.9984895586967468,0.09640825539827347,0.9748958349227905,Mini-Batch SGD With Batch Normalization
0.009965679608285427,0.9983333349227905,0.09800213575363159,0.9746875166893005,Mini-Batch SGD With Batch Normalization
0.009863910265266895,0.9983333349227905,0.09884487092494965,0.9737499952316284,Mini-Batch SGD With Batch Normalization
0.007752975448966026,0.9991145730018616,0.09631502628326416,0.9743750095367432,Mini-Batch SGD With Batch Normalization
0.007908498868346214,0.9988541603088379,0.09872101247310638,0.9751041531562805,Mini-Batch SGD With Batch Normalization
0.00792384147644043,0.999010443687439,0.09748902916908264,0.9737499952316284,Mini-Batch SGD With Batch Normalization
0.006908407434821129,0.999010443687439,0.09734742343425751,0.9748958349227905,Mini-Batch SGD With Batch Normalization
0.006651445757597685,0.9991666674613953,0.09792932868003845,0.9747916460037231,Mini-Batch SGD With Batch Normalization
0.006091095507144928,0.9991406202316284,0.10085940361022949,0.9730208516120911,Mini-Batch SGD With Batch Normalization
0.005881892517209053,0.9993489384651184,0.09927021712064743,0.9750000238418579,Mini-Batch SGD With Batch Normalization
0.0060606966726481915,0.9992448091506958,0.10021577030420303,0.9738541841506958,Mini-Batch SGD With Batch Normalization
0.005262910854071379,0.9994791746139526,0.09946321696043015,0.9748958349227905,Mini-Batch SGD With Batch Normalization
0.005188009236007929,0.9993749856948853,0.09837315231561661,0.9748958349227905,Mini-Batch SGD With Batch Normalization
0.0052693746984004974,0.9991406202316284,0.10174805670976639,0.9747916460037231,Mini-Batch SGD With Batch Normalization
0.004797183442860842,0.9994531273841858,0.10406413674354553,0.9729166626930237,Mini-Batch SGD With Batch Normalization
0.004139747004956007,0.9996874928474426,0.10218777507543564,0.9751041531562805,Mini-Batch SGD With Batch Normalization
0.00417485274374485,0.9995573163032532,0.09819481521844864,0.9754166603088379,Mini-Batch SGD With Batch Normalization
0.004042100161314011,0.9996614456176758,0.10236330330371857,0.9748958349227905,Mini-Batch SGD With Batch Normalization
0.003836209885776043,0.9997656345367432,0.09979928284883499,0.9750000238418579,Mini-Batch SGD With Batch Normalization
0.0036456759553402662,0.9996874928474426,0.10096617788076401,0.9748958349227905,Mini-Batch SGD With Batch Normalization
0.3981994390487671,0.8803645968437195,0.18124869465827942,0.9472916722297668,Random Search
0.19628575444221497,0.9435155987739563,0.14931650459766388,0.9559375047683716,Random Search
0.14687705039978027,0.9577343463897705,0.10968124121427536,0.9667708277702332,Random Search
0.11581622809171677,0.9652343988418579,0.12335766106843948,0.9621875286102295,Random Search
0.09780191630125046,0.971666693687439,0.09783977270126343,0.96875,Random Search
0.0851469412446022,0.9745572805404663,0.09384015202522278,0.9714583158493042,Random Search
0.07180258631706238,0.9773176908493042,0.09656496345996857,0.9712499976158142,Random Search
0.0617687813937664,0.9810937643051147,0.094884492456913,0.9719791412353516,Random Search
0.053569693118333817,0.9839323163032532,0.08633974194526672,0.9748958349227905,Random Search
0.04922899231314659,0.9839323163032532,0.08838742971420288,0.9747916460037231,Random Search
0.04404183849692345,0.9864062666893005,0.09614378213882446,0.9722916483879089,Random Search
0.03781452402472496,0.9879687428474426,0.10130005329847336,0.973437488079071,Random Search
0.03277357667684555,0.9898176789283752,0.09344383329153061,0.9740625023841858,Random Search
0.032001201063394547,0.9902864694595337,0.09343063086271286,0.9747916460037231,Random Search
0.02768796682357788,0.990807294845581,0.09806586802005768,0.9741666913032532,Random Search
0.024946099147200584,0.9918228983879089,0.09335270524024963,0.9769791960716248,Random Search
0.022072816267609596,0.9930989742279053,0.10043197870254517,0.9746875166893005,Random Search
0.02065630443394184,0.9932812452316284,0.10432993620634079,0.9758333563804626,Random Search
0.0221190694719553,0.992760419845581,0.09511668235063553,0.9770833253860474,Random Search
0.018633674830198288,0.9941145777702332,0.09795782715082169,0.9755208492279053,Random Search
0.015345348976552486,0.9952343702316284,0.09704650938510895,0.9778125286102295,Random Search
0.01551448367536068,0.9948177337646484,0.10140518099069595,0.9775000214576721,Random Search
0.01589478738605976,0.9948697686195374,0.09974401444196701,0.9780208468437195,Random Search
0.013543124310672283,0.9954687356948853,0.10427869856357574,0.9777083396911621,Random Search
0.012879555113613605,0.9960156083106995,0.10878170281648636,0.97677081823349,Random Search
0.011780370026826859,0.9962760210037231,0.10642790049314499,0.9769791960716248,Random Search
0.011268745176494122,0.9964843988418579,0.10899534821510315,0.9768750071525574,Random Search
0.01102539710700512,0.9963541626930237,0.11574512720108032,0.9757291674613953,Random Search
0.011529076844453812,0.9964843988418579,0.11508533358573914,0.9771875143051147,Random Search
0.01226730365306139,0.9959375262260437,0.11975789070129395,0.9759374856948853,Random Search
0.012274319306015968,0.9961718916893005,0.10699313133955002,0.9771875143051147,Random Search
0.010224229656159878,0.9967448115348816,0.11333023011684418,0.9764583110809326,Random Search
0.007421042770147324,0.9976301789283752,0.11404577642679214,0.97635418176651,Random Search
0.009753633290529251,0.9969010353088379,0.11289555579423904,0.9773958325386047,Random Search
0.006941783241927624,0.9977083206176758,0.1163739413022995,0.9782291650772095,Random Search
0.008825156837701797,0.9970052242279053,0.1129608005285263,0.9771875143051147,Random Search
0.006702988874167204,0.9979426860809326,0.11171407997608185,0.9777083396911621,Random Search
0.005365634337067604,0.9983593821525574,0.11985096335411072,0.9780208468437195,Random Search
0.006646669004112482,0.9977604150772095,0.11937276273965836,0.9776041507720947,Random Search
0.004754685331135988,0.9985677003860474,0.1260611116886139,0.9772916436195374,Random Search
0.006016736850142479,0.9979687333106995,0.12306078523397446,0.9785416722297668,Random Search
0.007210968993604183,0.9979426860809326,0.12034020572900772,0.9781249761581421,Random Search
0.004755839705467224,0.998619794845581,0.12330636382102966,0.9783333539962769,Random Search
0.005509195849299431,0.9982291460037231,0.1269337683916092,0.9791666865348816,Random Search
0.005408464465290308,0.9981771111488342,0.11882713437080383,0.9783333539962769,Random Search
0.004340264014899731,0.9987760186195374,0.1255524903535843,0.9788541793823242,Random Search
0.006058122962713242,0.9982291460037231,0.12468346953392029,0.9787499904632568,Random Search
0.0038402413483709097,0.9988802075386047,0.12626489996910095,0.9773958325386047,Random Search
0.004590359050780535,0.998619794845581,0.1254611611366272,0.9777083396911621,Random Search
0.00454331748187542,0.9985677003860474,0.1198480874300003,0.9797916412353516,Random Search
